cow time weight birthyear twin birthrank
1993072 112 168.8 1993 1 7
1993072 224 267.9 1993 1 7
1993072 364 311.2 1993 1 7
1993072 540 397.4 1993 1 7
1993072 720 476.1 1993 1 7
1993072 900 582.4 1993 1 7
1993072 1260 694.5 1993 1 7
1993072 1620 673.4 1993 1 7
1993072 1980 828.6 1993 1 7
1993074 0 52 1993 1 6
1993074 112 164.7 1993 1 6
1993074 224 254.2 1993 1 6
1993074 364 289.9 1993 1 6
1993074 540 418.1 1993 1 6
1993074 720 434.9 1993 1 6
1993074 900 537.3 1993 1 6
1993074 1260 501.9 1993 1 6
1993076 0 46 1993 1 4
1993076 112 115.1 1993 1 4
1993076 224 187.6 1993 1 4
1993076 364 279.5 1993 1 4
1993076 540 420.9 1993 1 4
1993076 720 444.1 1993 1 4
1993076 900 542.2 1993 1 4
1993076 1260 619 1993 1 4
1993076 1620 713.4 1993 1 4
1993076 1980 748.1 1993 1 4
1993081 0 48 1993 1 4
1993081 112 145.8 1993 1 4
1993081 224 244.8 1993 1 4
1993081 364 325.2 1993 1 4
1993081 540 431.7 1993 1 4
1993081 720 452.3 1993 1 4
1993081 900 550.5 1993 1 4
1993081 1260 647.7 1993 1 4
1993081 1620 798.4 1993 1 4
1993081 1980 728.2 1993 1 4
1993083 0 45 1993 1 5
1993083 112 139.4 1993 1 5
1993083 224 242.4 1993 1 5
1993083 364 324 1993 1 5
1993083 540 452 1993 1 5
1993083 720 447.9 1993 1 5
1993083 900 598.3 1993 1 5
1993083 1260 683.8 1993 1 5
1993085 0 53 1993 1 7
1993085 112 180.1 1993 1 7
1993085 224 296.2 1993 1 7
1993085 364 379.3 1993 1 7
1993085 540 485.2 1993 1 7
1993085 720 487.6 1993 1 7
1993085 900 594.5 1993 1 7
1993085 1260 654.3 1993 1 7
1993085 1620 751.1 1993 1 7
1993085 1980 742.2 1993 1 7
1993086 0 49 1993 1 6
1993086 112 175.4 1993 1 6
1993086 224 281.7 1993 1 6
1993086 364 349 1993 1 6
1993086 540 452 1993 1 6
1993086 720 464.1 1993 1 6
1993086 900 557.3 1993 1 6
1993086 1260 603.8 1993 1 6
1993086 1620 667 1993 1 6
1993087 0 52 1993 1 6
1993087 112 152.4 1993 1 6
1993087 224 250.5 1993 1 6
1993087 364 346.8 1993 1 6
1993087 540 486.9 1993 1 6
1993087 720 491.1 1993 1 6
1993087 900 580.2 1993 1 6
1993087 1260 697.2 1993 1 6
1993087 1620 733.7 1993 1 6
1993087 1980 773.6 1993 1 6
1993088 0 47 1993 1 7
1993088 112 146.6 1993 1 7
1993088 224 252.5 1993 1 7
1993088 364 306.1 1993 1 7
1993088 540 440.7 1993 1 7
1993088 720 446.2 1993 1 7
1993088 900 558.6 1993 1 7
1993088 1260 544.4 1993 1 7
1993088 1620 572.5 1993 1 7
1993088 1980 664.8 1993 1 7
1993089 0 53 1993 1 6
1993089 112 178.8 1993 1 6
1993089 224 279.8 1993 1 6
1993089 364 352.7 1993 1 6
1993089 540 476.8 1993 1 6
1993089 720 488.4 1993 1 6
1993089 900 599.7 1993 1 6
1993089 1260 579.9 1993 1 6
1993089 1620 621 1993 1 6
1993089 1980 730 1993 1 6
1993090 0 50 1993 1 7
1993090 112 169.1 1993 1 7
1993090 224 275.5 1993 1 7
1993090 364 357.7 1993 1 7
1993090 540 456.8 1993 1 7
1993090 720 457.5 1993 1 7
1993090 900 562 1993 1 7
1993090 1260 606.9 1993 1 7
1993090 1620 648 1993 1 7
1993090 1980 672.2 1993 1 7
1993091 0 62 1993 1 4
1993091 112 161.4 1993 1 4
1993091 224 261.9 1993 1 4
1993091 364 344.2 1993 1 4
1993091 540 417.6 1993 1 4
1993091 720 457.4 1993 1 4
1993091 900 582.3 1993 1 4
1993091 1260 672.5 1993 1 4
1993091 1620 722.3 1993 1 4
1993091 1980 772.2 1993 1 4
1993093 0 49 1993 1 6
1993093 112 155.6 1993 1 6
1993093 224 234.5 1993 1 6
1993093 364 317 1993 1 6
1993093 540 455.1 1993 1 6
1993093 720 475 1993 1 6
1993093 900 570 1993 1 6
1993093 1260 620.5 1993 1 6
1993093 1620 670.4 1993 1 6
1993093 1980 658.1 1993 1 6
1993094 0 47 1993 1 4
1993094 112 154.1 1993 1 4
1993094 224 244.1 1993 1 4
1993094 364 303 1993 1 4
1993094 540 424.3 1993 1 4
1993094 720 440 1993 1 4
1993094 900 532.7 1993 1 4
1993094 1260 587.7 1993 1 4
1993094 1620 673.8 1993 1 4
1993094 1980 656.3 1993 1 4
1993099 0 41 1993 1 4
1993099 112 146.6 1993 1 4
1993099 224 236.1 1993 1 4
1993099 364 275.7 1993 1 4
1993099 540 405 1993 1 4
1993099 720 444.8 1993 1 4
1993099 900 528.8 1993 1 4
1993099 1260 570.4 1993 1 4
1993100 0 56 1993 1 7
1993100 112 171.9 1993 1 7
1993100 224 284.1 1993 1 7
1993100 364 338 1993 1 7
1993100 540 434.2 1993 1 7
1993100 720 473 1993 1 7
1993100 900 559.1 1993 1 7
1993100 1260 532.4 1993 1 7
1993100 1620 645.3 1993 1 7
1993100 1980 722.4 1993 1 7
1993101 0 46 1993 1 4
1993101 112 145.1 1993 1 4
1993101 224 222.2 1993 1 4
1993101 364 287.6 1993 1 4
1993101 540 409.7 1993 1 4
1993101 720 449.8 1993 1 4
1993101 900 575.2 1993 1 4
1993101 1260 658.1 1993 1 4
1993101 1620 713.7 1993 1 4
1993102 0 58 1993 1 6
1993102 112 187.9 1993 1 6
1993102 224 290.6 1993 1 6
1993102 364 374.4 1993 1 6
1993102 540 479.3 1993 1 6
1993102 720 499.3 1993 1 6
1993102 900 607.6 1993 1 6
1993102 1260 685.9 1993 1 6
1993102 1620 788.1 1993 1 6
1993102 1980 792.5 1993 1 6
1993104 0 50 1993 1 7
1993104 112 123.2 1993 1 7
1993104 224 216.9 1993 1 7
1993104 364 256.8 1993 1 7
1993104 540 355.4 1993 1 7
1993104 720 418.9 1993 1 7
1993104 900 525.5 1993 1 7
1993104 1260 522 1993 1 7
1993104 1620 556.5 1993 1 7
1993104 1980 607.8 1993 1 7
1993106 0 51 1993 1 7
1993106 112 160.8 1993 1 7
1993106 224 288.1 1993 1 7
1993106 364 354.9 1993 1 7
1993106 540 495 1993 1 7
1993106 720 488.3 1993 1 7
1993106 900 588.6 1993 1 7
1993106 1260 689.4 1993 1 7
1993106 1620 706.7 1993 1 7
1993106 1980 781 1993 1 7
1993107 0 52 1993 1 6
1993107 112 183 1993 1 6
1993107 224 292 1993 1 6
1993107 364 344.7 1993 1 6
1993107 540 427.2 1993 1 6
1993107 720 488.4 1993 1 6
1993107 900 565.6 1993 1 6
1993107 1260 647.8 1993 1 6
1993107 1620 673.1 1993 1 6
1993107 1980 658.2 1993 1 6
1993110 0 50 1993 1 6
1993110 112 185.1 1993 1 6
1993110 224 300.7 1993 1 6
1993110 364 379.9 1993 1 6
1993110 540 449.7 1993 1 6
1993110 720 483.9 1993 1 6
1993110 900 591.6 1993 1 6
1993110 1260 710.4 1993 1 6
1993110 1620 699.1 1993 1 6
1993110 1980 796.2 1993 1 6
1993111 0 44 1993 1 5
1993111 112 129.6 1993 1 5
1993111 224 237.3 1993 1 5
1993111 364 302.2 1993 1 5
1993111 540 413.9 1993 1 5
1993111 720 489.1 1993 1 5
1993111 900 571.3 1993 1 5
1993111 1260 577.2 1993 1 5
1993111 1620 645.3 1993 1 5
1993111 1980 660.9 1993 1 5
1994011 0 49.6 1994 1 7
1994011 112 173.4 1994 1 7
1994011 224 292.9 1994 1 7
1994011 364 375.8 1994 1 7
1994011 540 483.9 1994 1 7
1994011 720 546 1994 1 7
1994011 900 675.1 1994 1 7
1994011 1260 740.5 1994 1 7
1994011 1620 779.4 1994 1 7
1994011 1980 800.3 1994 1 7
1994012 0 45.8 1994 1 7
1994012 112 155.6 1994 1 7
1994012 224 273.9 1994 1 7
1994012 364 337.8 1994 1 7
1994012 540 445.7 1994 1 7
1994012 720 482 1994 1 7
1994012 900 616 1994 1 7
1994012 1260 640.2 1994 1 7
1994013 0 50.1 1994 1 4
1994013 112 143.4 1994 1 4
1994013 224 252.7 1994 1 4
1994013 364 329.2 1994 1 4
1994013 540 440.7 1994 1 4
1994013 720 482.9 1994 1 4
1994013 900 593.3 1994 1 4
1994013 1260 669.7 1994 1 4
1994013 1620 694.5 1994 1 4
1994013 1980 730.5 1994 1 4
1994016 0 49.7 1994 1 4
1994016 112 175.1 1994 1 4
1994016 224 280.4 1994 1 4
1994016 364 321.9 1994 1 4
1994016 540 431.4 1994 1 4
1994016 720 466.3 1994 1 4
1994016 900 610.9 1994 1 4
1994016 1260 647 1994 1 4
1994016 1620 678.2 1994 1 4
1994016 1980 679.4 1994 1 4
1994017 0 48.2 1994 1 4
1994017 112 160 1994 1 4
1994017 224 268.4 1994 1 4
1994017 364 331.9 1994 1 4
1994017 540 415.1 1994 1 4
1994017 720 438 1994 1 4
1994017 900 558 1994 1 4
1994017 1260 583.4 1994 1 4
1994019 0 46.1 1994 1 7
1994019 112 162.4 1994 1 7
1994019 224 266.3 1994 1 7
1994019 364 344.3 1994 1 7
1994019 540 448.8 1994 1 7
1994019 720 483.5 1994 1 7
1994019 900 637.6 1994 1 7
1994019 1260 696.1 1994 1 7
1994019 1620 746.6 1994 1 7
1994019 1980 714.7 1994 1 7
1994020 0 52.3 1994 1 5
1994020 112 187.6 1994 1 5
1994020 224 309.4 1994 1 5
1994020 364 384.7 1994 1 5
1994020 540 499.6 1994 1 5
1994020 720 541.6 1994 1 5
1994020 900 674.3 1994 1 5
1994020 1260 735.7 1994 1 5
1994020 1620 748.2 1994 1 5
1994020 1980 733.8 1994 1 5
1994021 0 46.7 1994 1 7
1994021 112 156 1994 1 7
1994021 224 253 1994 1 7
1994021 364 322 1994 1 7
1994021 540 463.7 1994 1 7
1994021 720 518.3 1994 1 7
1994021 900 637.2 1994 1 7
1994021 1260 726.9 1994 1 7
1994021 1620 746.4 1994 1 7
1994021 1980 747.8 1994 1 7
1994022 0 56.5 1994 1 7
1994022 112 193.2 1994 1 7
1994022 224 296.1 1994 1 7
1994022 364 379 1994 1 7
1994022 540 470.1 1994 1 7
1994022 720 495.3 1994 1 7
1994022 900 627.6 1994 1 7
1994022 1260 666.9 1994 1 7
1994022 1620 673.5 1994 1 7
1994022 1980 730.9 1994 1 7
1994023 0 44.3 1994 1 7
1994023 112 167.4 1994 1 7
1994023 224 264.9 1994 1 7
1994023 364 326.3 1994 1 7
1994023 540 434.7 1994 1 7
1994023 720 489.3 1994 1 7
1994023 900 615.8 1994 1 7
1994023 1260 670.9 1994 1 7
1994023 1620 721.3 1994 1 7
1994023 1980 701.3 1994 1 7
1994026 0 46.2 1994 1 7
1994026 112 133.1 1994 1 7
1994026 224 219.5 1994 1 7
1994026 364 311.6 1994 1 7
1994026 540 440.3 1994 1 7
1994026 720 510.5 1994 1 7
1994026 900 611.9 1994 1 7
1994026 1260 685.6 1994 1 7
1994026 1620 703 1994 1 7
1994026 1980 651.5 1994 1 7
1994027 0 52.6 1994 1 5
1994027 112 157.3 1994 1 5
1994027 224 243.4 1994 1 5
1994027 364 362.3 1994 1 5
1994027 540 463.2 1994 1 5
1994027 720 511.8 1994 1 5
1994027 900 612.8 1994 1 5
1994027 1260 665 1994 1 5
1994027 1620 669.1 1994 1 5
1994027 1980 721.8 1994 1 5
1994029 0 45 1994 1 4
1994029 112 132.1 1994 1 4
1994029 224 229.8 1994 1 4
1994029 364 309.9 1994 1 4
1994029 540 434.3 1994 1 4
1994029 720 488.4 1994 1 4
1994029 900 611.4 1994 1 4
1994029 1260 697.6 1994 1 4
1994029 1620 709.9 1994 1 4
1994029 1980 746.8 1994 1 4
1994033 0 35.1 1994 1 5
1994033 112 157.5 1994 1 5
1994033 224 257.2 1994 1 5
1994033 364 313.1 1994 1 5
1994033 540 411.8 1994 1 5
1994033 720 477.5 1994 1 5
1994033 900 573.9 1994 1 5
1994033 1260 640.7 1994 1 5
1994033 1620 657.1 1994 1 5
1994033 1980 639.2 1994 1 5
1994040 0 44.6 1994 1 5
1994040 112 150.1 1994 1 5
1994040 224 224.6 1994 1 5
1994040 364 343.3 1994 1 5
1994040 540 434.2 1994 1 5
1994040 720 448.3 1994 1 5
1994040 900 573.8 1994 1 5
1994040 1260 642.6 1994 1 5
1994040 1620 687.9 1994 1 5
1994040 1980 653.6 1994 1 5
1994041 0 47.6 1994 1 4
1994041 112 141.4 1994 1 4
1994041 224 230.4 1994 1 4
1994041 364 323.3 1994 1 4
1994041 540 443.5 1994 1 4
1994041 720 507.1 1994 1 4
1994041 900 631 1994 1 4
1994041 1260 646.8 1994 1 4
1994041 1620 718 1994 1 4
1994041 1980 734.1 1994 1 4
1994042 0 52.6 1994 1 4
1994042 112 133.2 1994 1 4
1994042 224 223.5 1994 1 4
1994042 364 345.2 1994 1 4
1994042 540 471.2 1994 1 4
1994042 720 516 1994 1 4
1994042 900 679.3 1994 1 4
1994042 1260 784.3 1994 1 4
1994042 1620 867 1994 1 4
1994042 1980 896.7 1994 1 4
1994043 0 45 1994 1 5
1994043 112 153.4 1994 1 5
1994043 224 236.9 1994 1 5
1994043 364 335.9 1994 1 5
1994043 540 451.5 1994 1 5
1994043 720 479.6 1994 1 5
1994043 900 605.9 1994 1 5
1994043 1260 649.8 1994 1 5
1994043 1620 663.9 1994 1 5
1994043 1980 730.3 1994 1 5
1994046 0 48.2 1994 1 4
1994046 112 119.4 1994 1 4
1994046 224 189.5 1994 1 4
1994046 364 258.6 1994 1 4
1994046 540 382.8 1994 1 4
1994046 720 440.4 1994 1 4
1994046 900 583.1 1994 1 4
1994046 1260 661.8 1994 1 4
1994046 1620 699 1994 1 4
1994046 1980 736.8 1994 1 4
1994047 0 49.6 1994 1 4
1994047 112 129.2 1994 1 4
1994047 224 222 1994 1 4
1994047 364 305.9 1994 1 4
1994047 540 402.3 1994 1 4
1994047 720 443.3 1994 1 4
1994047 900 574.4 1994 1 4
1994047 1260 632.2 1994 1 4
1994047 1620 654.2 1994 1 4
1994047 1980 701.2 1994 1 4
1994049 0 36.9 1994 2 5
1994049 112 139.3 1994 2 5
1994049 224 267.7 1994 2 5
1994049 364 328.1 1994 2 5
1994049 540 425.6 1994 2 5
1994049 720 490.6 1994 2 5
1994049 900 595.8 1994 2 5
1994049 1260 627.2 1994 2 5
1994049 1620 654.8 1994 2 5
1994049 1980 704.5 1994 2 5
1994051 0 46.1 1994 1 4
1994051 112 130.1 1994 1 4
1994051 224 228.1 1994 1 4
1994051 364 329.4 1994 1 4
1994051 540 445 1994 1 4
1994051 720 495.7 1994 1 4
1994051 900 633 1994 1 4
1994051 1260 806.4 1994 1 4
1994051 1620 766.5 1994 1 4
1994051 1980 694.7 1994 1 4
1994053 0 55.5 1994 1 7
1994053 112 165.7 1994 1 7
1994053 224 291.9 1994 1 7
1994053 364 396.6 1994 1 7
1994053 540 489.8 1994 1 7
1994053 720 544.2 1994 1 7
1994053 900 641.7 1994 1 7
1994053 1260 721.5 1994 1 7
1994053 1620 712.6 1994 1 7
1994053 1980 759.5 1994 1 7
1994054 0 42 1994 1 4
1994054 112 145.3 1994 1 4
1994054 224 237.2 1994 1 4
1994054 364 318.7 1994 1 4
1994054 540 452.5 1994 1 4
1994054 720 525.5 1994 1 4
1994054 900 633.6 1994 1 4
1994054 1260 666.6 1994 1 4
1994054 1620 710.3 1994 1 4
1994054 1980 704 1994 1 4
1994055 0 46.6 1994 1 4
1994055 112 161.6 1994 1 4
1994055 224 244.7 1994 1 4
1994055 364 332.5 1994 1 4
1994055 540 419.3 1994 1 4
1994055 720 473.9 1994 1 4
1994055 900 612.7 1994 1 4
1994055 1260 632.2 1994 1 4
1994055 1620 657.1 1994 1 4
1994055 1980 749.1 1994 1 4
1994057 0 54.9 1994 1 7
1994057 112 175 1994 1 7
1994057 224 269.2 1994 1 7
1994057 364 335.1 1994 1 7
1994057 540 470.3 1994 1 7
1994057 720 565.3 1994 1 7
1994057 900 700.4 1994 1 7
1994057 1260 666.8 1994 1 7
1994057 1620 768 1994 1 7
1994057 1980 757 1994 1 7
1994058 0 50.2 1994 1 4
1994058 112 168.9 1994 1 4
1994058 224 278.4 1994 1 4
1994058 364 347.4 1994 1 4
1994058 540 439.6 1994 1 4
1994058 720 480.4 1994 1 4
1994058 900 616.9 1994 1 4
1994058 1260 675.6 1994 1 4
1994058 1620 705.4 1994 1 4
1994061 0 39.2 1994 1 4
1994061 112 133.9 1994 1 4
1994061 224 236 1994 1 4
1994061 364 313.5 1994 1 4
1994061 540 415.2 1994 1 4
1994061 720 465.6 1994 1 4
1994061 900 556 1994 1 4
1994061 1260 608 1994 1 4
1994061 1620 643.8 1994 1 4
1994062 0 55.3 1994 1 5
1994062 112 143.6 1994 1 5
1994062 224 239.3 1994 1 5
1994062 364 345.2 1994 1 5
1994062 540 450.8 1994 1 5
1994062 720 519.6 1994 1 5
1994062 900 623 1994 1 5
1994062 1260 735.3 1994 1 5
1994063 0 41.9 1994 1 7
1994063 112 168.7 1994 1 7
1994063 224 273.1 1994 1 7
1994063 364 364.3 1994 1 7
1994063 540 435.8 1994 1 7
1994063 720 473.9 1994 1 7
1994063 900 592 1994 1 7
1994063 1260 693.8 1994 1 7
1994063 1620 694.3 1994 1 7
1994063 1980 752.7 1994 1 7
1994064 0 44.4 1994 1 4
1994064 112 155.7 1994 1 4
1994064 224 264.1 1994 1 4
1994064 364 358.4 1994 1 4
1994064 540 445.3 1994 1 4
1994064 720 487.1 1994 1 4
1994064 900 591.4 1994 1 4
1994064 1260 643.3 1994 1 4
1994064 1620 653.7 1994 1 4
1994064 1980 713 1994 1 4
1994065 0 51.7 1994 1 7
1994065 112 164.9 1994 1 7
1994065 224 281.9 1994 1 7
1994065 364 366.4 1994 1 7
1994065 540 459.7 1994 1 7
1994065 720 515.2 1994 1 7
1994065 900 653.4 1994 1 7
1994065 1260 701.2 1994 1 7
1994065 1620 723.2 1994 1 7
1994065 1980 784.2 1994 1 7
1994066 0 46.1 1994 1 7
1994066 112 150.8 1994 1 7
1994066 224 236.8 1994 1 7
1994066 364 328.2 1994 1 7
1994066 540 439.4 1994 1 7
1994066 720 504.2 1994 1 7
1994066 900 602.6 1994 1 7
1994066 1260 686.5 1994 1 7
1994066 1620 708.2 1994 1 7
1994068 0 55.9 1994 1 7
1994068 112 187 1994 1 7
1994068 224 317.2 1994 1 7
1994068 364 421.9 1994 1 7
1994068 540 504.8 1994 1 7
1994068 720 556.2 1994 1 7
1994068 900 652.9 1994 1 7
1994068 1260 719.8 1994 1 7
1994068 1620 789.9 1994 1 7
1994068 1980 853 1994 1 7
1994069 0 42 1994 1 7
1994069 112 158.2 1994 1 7
1994069 224 249.5 1994 1 7
1994069 364 350.7 1994 1 7
1994069 540 429.5 1994 1 7
1994069 720 473.7 1994 1 7
1994069 900 584.7 1994 1 7
1994069 1260 603.5 1994 1 7
1994069 1620 604.3 1994 1 7
1994069 1980 633.2 1994 1 7
1994070 0 45.3 1994 1 4
1994070 112 150.3 1994 1 4
1994070 224 245.7 1994 1 4
1994070 364 356.1 1994 1 4
1994070 540 462.3 1994 1 4
1994070 720 505.6 1994 1 4
1994070 900 620.9 1994 1 4
1994070 1260 709.8 1994 1 4
1994070 1620 776 1994 1 4
1994070 1980 790.7 1994 1 4
1994071 0 56.8 1994 1 4
1994071 112 141.4 1994 1 4
1994071 224 221.2 1994 1 4
1994071 364 334 1994 1 4
1994071 540 477.5 1994 1 4
1994071 720 518.2 1994 1 4
1994071 900 634.1 1994 1 4
1994071 1260 715.3 1994 1 4
1994071 1620 812.4 1994 1 4
1994071 1980 784.6 1994 1 4
1994075 0 50.4 1994 1 4
1994075 112 137.4 1994 1 4
1994075 224 199.7 1994 1 4
1994075 364 308.5 1994 1 4
1994075 540 444.7 1994 1 4
1994075 720 509 1994 1 4
1994075 900 628.9 1994 1 4
1994075 1260 687.7 1994 1 4
1994075 1620 732.5 1994 1 4
1994075 1980 711.1 1994 1 4
1994076 0 46.5 1994 1 4
1994076 112 141.3 1994 1 4
1994076 224 226.5 1994 1 4
1994076 364 330.7 1994 1 4
1994076 540 464.8 1994 1 4
1994076 720 553.9 1994 1 4
1994076 900 651.4 1994 1 4
1994076 1260 690.4 1994 1 4
1994076 1620 752.9 1994 1 4
1994076 1980 789.9 1994 1 4
1994077 0 44.1 1994 1 7
1994077 112 145.4 1994 1 7
1994077 224 226.2 1994 1 7
1994077 364 328 1994 1 7
1994077 540 430.5 1994 1 7
1994077 720 478.8 1994 1 7
1994077 900 614.4 1994 1 7
1994077 1260 636 1994 1 7
1994077 1620 672.3 1994 1 7
1994077 1980 683.8 1994 1 7
1994078 0 54.1 1994 1 5
1994078 112 158.3 1994 1 5
1994078 224 266.3 1994 1 5
1994078 364 353.7 1994 1 5
1994078 540 459.8 1994 1 5
1994078 720 511.4 1994 1 5
1994078 900 632.2 1994 1 5
1994078 1260 686.5 1994 1 5
1994078 1620 728.1 1994 1 5
1994078 1980 722.3 1994 1 5
1994079 0 43.1 1994 1 7
1994079 112 162 1994 1 7
1994079 224 263.2 1994 1 7
1994079 364 334.2 1994 1 7
1994079 540 425.5 1994 1 7
1994079 720 464.1 1994 1 7
1994079 900 574.8 1994 1 7
1994079 1260 622.6 1994 1 7
1994079 1620 655.7 1994 1 7
1994079 1980 644.6 1994 1 7
1994080 0 49.5 1994 1 4
1994080 112 159.6 1994 1 4
1994080 224 268 1994 1 4
1994080 364 342.8 1994 1 4
1994080 540 444.4 1994 1 4
1994080 720 500.4 1994 1 4
1994080 900 609.2 1994 1 4
1994080 1260 618.6 1994 1 4
1994080 1620 685.7 1994 1 4
1994080 1980 633.7 1994 1 4
1994082 0 61.6 1994 1 7
1994082 112 197 1994 1 7
1994082 224 316.9 1994 1 7
1994082 364 422.4 1994 1 7
1994082 540 504.3 1994 1 7
1994082 720 547.5 1994 1 7
1994082 900 671.8 1994 1 7
1994082 1260 771.8 1994 1 7
1994082 1620 862 1994 1 7
1994082 1980 881 1994 1 7
1994083 0 38.6 1994 2 6
1994083 112 129.4 1994 2 6
1994083 224 232.6 1994 2 6
1994083 364 308.7 1994 2 6
1994083 540 437.3 1994 2 6
1994083 720 479.9 1994 2 6
1994083 900 584.6 1994 2 6
1994083 1260 578.7 1994 2 6
1994083 1620 625.3 1994 2 6
1994083 1980 654.4 1994 2 6
1994088 0 56.1 1994 1 4
1994088 112 146.9 1994 1 4
1994088 224 257.9 1994 1 4
1994088 364 348 1994 1 4
1994088 540 435.7 1994 1 4
1994088 720 491.9 1994 1 4
1994088 900 634.2 1994 1 4
1994088 1260 744.2 1994 1 4
1994088 1620 727 1994 1 4
1994088 1980 769.7 1994 1 4
1994089 0 46.9 1994 1 4
1994089 112 168.6 1994 1 4
1994089 224 291 1994 1 4
1994089 364 390.4 1994 1 4
1994089 540 453.7 1994 1 4
1994089 720 479.7 1994 1 4
1994089 900 612 1994 1 4
1994089 1260 610.8 1994 1 4
1994089 1620 642 1994 1 4
1994089 1980 623.7 1994 1 4
1994090 0 44.7 1994 1 7
1994090 112 167.8 1994 1 7
1994090 224 283.2 1994 1 7
1994090 364 358 1994 1 7
1994090 540 442.2 1994 1 7
1994090 720 497.1 1994 1 7
1994090 900 610.7 1994 1 7
1994090 1260 664.1 1994 1 7
1994090 1620 676.5 1994 1 7
1994090 1980 661.6 1994 1 7
1994091 0 55.8 1994 1 7
1994091 112 152.9 1994 1 7
1994091 224 260.8 1994 1 7
1994091 364 324.7 1994 1 7
1994091 540 422.4 1994 1 7
1994091 720 510.8 1994 1 7
1994091 900 617.9 1994 1 7
1994091 1260 683.7 1994 1 7
1994091 1620 699.8 1994 1 7
1994091 1980 678.6 1994 1 7
1994092 0 53 1994 1 7
1994092 112 179 1994 1 7
1994092 224 287.7 1994 1 7
1994092 364 356.8 1994 1 7
1994092 540 438.2 1994 1 7
1994092 720 488 1994 1 7
1994092 900 627.3 1994 1 7
1994092 1260 679.9 1994 1 7
1994092 1620 697 1994 1 7
1994092 1980 666.1 1994 1 7
1994093 0 46 1994 1 4
1994093 112 130.7 1994 1 4
1994093 224 219.3 1994 1 4
1994093 364 308.3 1994 1 4
1994093 540 431.6 1994 1 4
1994093 720 474.2 1994 1 4
1994093 900 615.5 1994 1 4
1994093 1260 601.1 1994 1 4
1994093 1620 651.9 1994 1 4
1994093 1980 646.4 1994 1 4
1994094 0 49.6 1994 1 4
1994094 112 154.5 1994 1 4
1994094 224 258.8 1994 1 4
1994094 364 340.9 1994 1 4
1994094 540 475.6 1994 1 4
1994094 720 526.3 1994 1 4
1994094 900 632.4 1994 1 4
1994094 1260 655.7 1994 1 4
1994094 1620 660 1994 1 4
1994094 1980 670.5 1994 1 4
1994096 0 44.2 1994 1 7
1994096 112 163.3 1994 1 7
1994096 224 253.9 1994 1 7
1994096 364 342.5 1994 1 7
1994096 540 420.7 1994 1 7
1994096 720 502.5 1994 1 7
1994096 900 617.4 1994 1 7
1994096 1260 607.1 1994 1 7
1994096 1620 646.5 1994 1 7
1994096 1980 617.1 1994 1 7
1994097 0 52.2 1994 1 7
1994097 112 181.5 1994 1 7
1994097 224 266.3 1994 1 7
1994097 364 370.3 1994 1 7
1994097 540 463.8 1994 1 7
1994097 720 524.5 1994 1 7
1994097 900 638.2 1994 1 7
1994097 1260 643.6 1994 1 7
1994097 1620 687.1 1994 1 7
1994097 1980 716.4 1994 1 7
1994098 0 37.9 1994 2 7
1994098 112 149.1 1994 2 7
1994098 224 242.7 1994 2 7
1994098 364 332.8 1994 2 7
1994098 540 423.4 1994 2 7
1994098 720 516.9 1994 2 7
1994098 900 587.6 1994 2 7
1994098 1260 584.4 1994 2 7
1994098 1620 631.3 1994 2 7
1994098 1980 653.5 1994 2 7
1994099 0 37.7 1994 2 7
1994099 112 126.8 1994 2 7
1994099 224 170.1 1994 2 7
1994099 364 275.9 1994 2 7
1994099 540 383.9 1994 2 7
1994099 720 494.5 1994 2 7
1994099 900 549.5 1994 2 7
1994099 1260 616.7 1994 2 7
1994099 1620 602.1 1994 2 7
1994099 1980 635.1 1994 2 7
1994100 0 49.9 1994 1 5
1994100 112 178.9 1994 1 5
1994100 224 295.7 1994 1 5
1994100 364 401.8 1994 1 5
1994100 540 520.6 1994 1 5
1994100 720 561.2 1994 1 5
1994100 900 699.7 1994 1 5
1994100 1260 811.4 1994 1 5
1994100 1620 872.5 1994 1 5
1994100 1980 835.8 1994 1 5
1994101 0 47.3 1994 1 7
1994101 112 142.1 1994 1 7
1994101 224 233.3 1994 1 7
1994101 364 349.4 1994 1 7
1994101 540 455.9 1994 1 7
1994101 720 508.9 1994 1 7
1994101 900 598.4 1994 1 7
1994101 1260 657.9 1994 1 7
1994101 1620 704.9 1994 1 7
1994101 1980 725.6 1994 1 7
1994102 0 49.3 1994 1 5
1994102 112 128.2 1994 1 5
1994102 224 234.4 1994 1 5
1994102 364 354.8 1994 1 5
1994102 540 452.5 1994 1 5
1994102 720 499.8 1994 1 5
1994102 900 650.7 1994 1 5
1994102 1260 680.5 1994 1 5
1994102 1620 684.4 1994 1 5
1994102 1980 731.6 1994 1 5
1994103 0 37.6 1994 2 7
1994103 112 115.4 1994 2 7
1994103 224 151.7 1994 2 7
1994103 364 236.5 1994 2 7
1994103 540 336.9 1994 2 7
1994103 720 406.8 1994 2 7
1994103 900 507.4 1994 2 7
1994103 1260 507.5 1994 2 7
1994103 1620 550.4 1994 2 7
1994103 1980 570.7 1994 2 7
1994104 0 37.6 1994 2 7
1994104 112 156.8 1994 2 7
1994104 224 268.2 1994 2 7
1994104 364 350.3 1994 2 7
1994104 540 445.7 1994 2 7
1994104 720 500.4 1994 2 7
1994104 900 621.8 1994 2 7
1994104 1260 623 1994 2 7
1994104 1620 678.2 1994 2 7
